"","word","A2XYF4PPQETJYX","A2BNOEYZ3VRW2R","AZACM8ZW3MN8N","A1JGQHSSW8L24P","A3EQVDHHKZRC0K","A2MVFSJBKHUPH9","A1DQ7T6BB0VJDP","A2FZ90AHSTSHXA","A38NIARZOSEVUG","ASOBUAZ0IQYSJ","A312SMYBQW6E0W","A5U9HUMS31DIR","A2UODR1DE3DXTT","AKEZ83FQITFD8","A13YITU82HLBRK","A1WURYN1U64Y1T","A11AUVZ4MCA7VU","A2O7F23PZP1T9B","A3P9YDDTO87QGZ","A3RILJPBGAOWN4","A2JRWVPVWD1KAS","A2I6WWFA5KE0MS","ACUXGYJAQUZAE","A3U3DA0O35IORB","A3CWWX1NWA00S3","A3S82OHUGFBR7L","A3BFHFBYDCCIGV","A2AEA24UF8Z47U","A2068Z6G94OAGH","A1WNHQEMEHNCPT","A2XJRU950S5J87","A3GLUDQZGEJL5G","A11C7PRG75IWO0","A40F6EHXE5HXU","A253Q11TZPQPIZ","A2BJELRJ9N4NA5","A3ALSJWTGWPVN8","A2L54KVSIY1GOM","A1M7SLIGEI3IH5","ALE5RDP8XZL3","A36S7XIINCHR8R","ACPUTK2MNMYHB","AOTSROWZG1XS1","A29Y6BVD19FBAE","A38UOBWJF4WFGG","A2VAMUTJ9WGI4P","AHP7FGH4N2TX5","A33V10XAI3IWXS","A32WFJGJ0VUKOO","A3ULFB0PQ1471E","A3VKJDJVRTFA1A","AJDL05304W8E","A1FJ2AUFVA4PIW","A2PURNW8W7L0LT","A2U750ON775R3L","A2LFVSF501ZT5W","ABMVPQ5CQFHGS","A1INWCFGQI236V","A29FWCDRAWIM8K","A1VXGA62J77RO","A3CT5E0WZJL8PG","A1S8D4HVA9HI0X","A279TEENVAAZNB","A3O1NDWT4BXNX4","AP0ABE3ZSEGPC","A3S3YW6II31OZV","A7LIT8S8LGRAH","AVG2BI8CS5YKX","A36JU4ZU054BRK","A2TJHKHM8T2SV3","A3GYYRNHP635XM","A7MOPEHSUGVQ","AWMGC78CSF6YL","A2MSCP411YP41Q","AMYL22GHCON9A","A3NOO9K3CY1YU5","A1P8M5BKOTAA8I","AWZ3AH7JH0DRO","A2EB58DNAYBZTM","A1I02VZ07MZB7F","A1X55V63BZ8MKL","A2BZN95HXC8BL9"
"420","polls,",-56.6117428042253,84.2295571852215,NA,-134.189399826698,1794.44483550191,-52.2932008078005,32.7408478502214,-62.7732014504196,-45.5018567978558,155.810439972096,-19.1004131133215,-41.6495979449994,0.00349586247241364,-39.8005375096473,0.327163548330022,-41.191559709114,-18.2591205954117,-146.550803985826,-60.0318977651324,-29.9182290618373,-49.6219659734464,135.195251358087,145.793428071884,379.002555496654,24.0282280762967,-41.9636112101301,104.240888981228,86.7259569972495,470.157499117384,-22.4476022902206,27.0954824593266,20.7866953347482,4.3628664405604,-75.8455324975223,-43.4845667563646,109.127216760584,NA,-8.86726579721277,-187.94355141151,-20.9086375385244,-104.105246591353,73.3744071433591,NA,-23.9793774278504,NA,-16.5480913539155,-143.627682984298,-59.8378905268251,-14.332143192605,-85.1713282929878,NA,-49.3257723474582,60.3966676010433,-37.4779822210208,-18.0120387887908,9.23326798587245,9.39025221645442,-4.50376399602044,11.2380523090335,66.9925416590259,39.9604618716944,-31.7505853146881,-17.0625951415678,132.660076384324,-35.6336042052446,-32.8526322539093,-81.7309571150199,32.7915487889095,-44.0822300188714,-43.7834419603998,142.93329123873,-36.3580986955568,-94.0728221991935,105.62102138005,-46.5720822035769,185.1308939231,-92.0354200116716,116.331734551128,NA,NA,NA,NA
"421","such",-60.1715972068839,-167.188182663886,NA,-110.134352382662,1717.64941678403,-31.8671900292504,8.60173243239539,-25.2997499780683,117.005216373742,-29.5076987956002,12.0597207891146,-9.58711982159128,-134.720142938147,-16.709700600557,-15.557767024507,-31.476366418778,-33.8845045754047,77.3711849198555,-100.93806074125,-80.4564662009106,-63.9817478284234,-113.317989363019,-21.302193867787,-222.142509399777,11.0808026910585,48.1693932388936,-9.69595310259406,-9.42766737531265,12.2603982099081,-22.1332691393603,-10.5018197194177,-14.1841400575266,26.4598098366885,-87.39525509377,41.452459003501,154.464388863394,NA,-20.53864010606,-96.8786799701587,-105.509159593529,-93.6992942379703,28.5544668590624,NA,-4.53387310309012,NA,-5.07417545438407,-126.56149647518,-17.9360941831265,-24.0862544455311,-67.8064182333254,NA,-42.51221715298,21.1822110519339,116.564521058122,75.5393048908038,-10.1049660919461,-42.1167649482404,-1.27393413929029,-2.90837535220823,-25.106488337839,-40.9092394188865,-48.2086356128289,-8.45120611146474,62.8068151017876,42.8959111164208,90.5145265700335,-25.6176830890759,10.699159486072,-32.6414279607757,-42.1056615454248,115.494583076741,127.84719067116,61.8557537171123,-78.3542552757777,-76.9672923985369,-40.4363786842902,-86.9112866892237,-71.8821536256723,NA,NA,NA,-25.6889938854919
"422","as",-47.7314516095425,-172.605922512993,NA,94.9206950613747,-82.1460019338476,-27.4411792507003,22.4626170145694,-3.82629850571694,-112.487710454659,-91.8258375632959,-69.7801453084492,-120.524641698183,-48.4437817387669,-25.6188636914667,-32.442697597344,17.238826871558,-18.5098885553978,-76.7068261744635,-58.844223717367,-84.9947033399838,-64.3415296834005,-81.8312300841249,-11.3978158074584,-229.287574296207,-22.8666226941797,-45.6976023120827,46.3672048135838,-15.5812917478748,24.3632973024323,26.1810640115,-70.099121898162,83.8450245501987,-42.4432467671834,131.055022309982,-33.6105152366334,5.80156096620346,NA,-30.2100144149073,-41.813808528807,-68.1096816485331,36.7066581154126,-14.2654734252344,NA,-18.0883687783299,NA,-7.60025955485265,-39.4953099660618,193.965702160572,-17.8403656984572,-18.441508173663,NA,-32.6986619585017,27.9677545028245,-69.392975662735,-15.9093514296017,0.556799830235254,-46.6237821129352,-14.0441042825601,22.9451969865501,-37.205518334704,-50.7789407094673,-64.6666859109697,-4.83981708136167,0.95355381925156,23.4254264380862,-23.1183146060238,-25.504409063132,-54.3932298167656,-99.2006259026801,-70.4278811304497,3.05587491475126,-32.9475199621224,-0.21567036658192,-80.3295319316057,-27.362502593497,-49.0036512916806,-93.7871533667758,-110.096041802472,NA,NA,NA,NA
"423","a",96.9886211891282,-37.314792437546,NA,147.448218783393,-2.54371129278707,68.7718261385748,14.3930593056564,30.9104272304587,-83.2341738688601,61.5150930528562,-107.200078357231,-18.993402636479,725.194398860923,9.9265547630784,-14.3851628837625,35.0964235167259,-42.8225805453944,-78.745831721623,-35.2973052054257,-98.7638219095204,-76.521420610889,43.9121495553222,5.55437322270588,103.639893255578,-48.8403353867988,-68.6311000875708,98.3987837716728,116.341896065844,0.414746848694356,2.33823058693017,79.6022270124658,-41.6403931459387,15.1052249308806,-19.7198389881416,16.8579976432993,-28.0298529823917,NA,-66.545701569331,120.718627191869,-54.9099426760353,-42.0903657078959,6.32455643261727,NA,-24.8656166159497,NA,-3.36330160508694,54.0377832884972,-25.0833996675787,-34.7174213249202,130.240946856168,NA,-44.2918843612625,16.8605262282698,-47.3717240231635,-9.63367958980439,30.887682791326,0.622709304717442,-4.42918935419507,-20.1280168440708,0.744966666863578,17.7862086452423,476.10428893996,13.9658774336899,138.026923177984,-34.8098159010811,-9.43473519405239,-23.44777205016,23.0605755318156,-23.9802248736323,-70.0889909229621,29.3365208337566,-44.8448752787638,4.74861759157096,273.68282974048,5.43989230902298,42.7127124046242,-65.7250867055519,-59.2029858908721,NA,NA,NA,NA
"424","nineteen",2272.94811159843,150.647297034328,NA,47.7555527292653,781.240254219789,115.280788413649,62.8799632680473,-116.246652922771,-32.0089299694541,-63.8714212602087,-107.260547015758,-103.712076068408,1.72713466309208,-30.8913744187376,-67.787905878833,-57.9067529994499,97.3662633845814,-128.472792891507,-76.1257347890151,29.6200080772359,75.7378158815306,-146.291507920808,-4.11094998844416,355.147620393084,15.9756534615349,-52.0966156591538,-45.8222689349498,-77.1204186301884,-41.9453999751402,-52.7619354410808,128.692784638071,-46.2424692729771,-23.7340769555677,-4.2958099012746,-32.4215925162302,-71.2099553422258,NA,-58.1958914883655,-29.0084228528622,96.69188451648,-138.511198944736,-5.80565257234414,NA,-41.4248817526106,-294.324430823117,-14.0220072534469,-40.6938694934159,-31.7396868705236,-26.5780319396789,-54.5362383526501,NA,-59.1393275419365,5.61112415015275,228.479514499836,-37.5633824683854,938.571502063691,313.897269381149,-31.7335938527506,-46.6155200297249,447.091571655891,693.830163162275,-79.2925350165473,-29.6739841716709,906.51333766686,-17.16311952691,-22.2197910778521,-68.8442311409638,-48.1160619082529,73.476967923033,-93.4612223753749,43.371999400719,-57.563388062274,-105.001398115499,-34.4037019641219,-24.1768720086168,-31.3018334695093,-178.15955333412,-105.454377272073,NA,NA,NA,NA
"425","ninety-seven",293.067820403751,41.4827767325425,NA,220.645457841192,58.8310916555472,122.428766856549,464.158194103699,-119.193555867474,18.9769236873494,55.7648562751827,1534.41918517937,117.162967684776,-74.8255877356686,-29.0730482369182,162.981955266841,-76.3371395801219,-55.3829686554324,-97.3167707028687,-73.3134088367804,20.6964823553823,190.457379591485,250.734973521404,-87.9197061091013,196.437750185944,-30.1294957679888,-103.362624557201,262.051415232694,895.186830114936,-56.1511981601885,-9.39060174280143,-32.1126110044404,688.699201511572,-70.9279637478239,258.803635291221,-26.2956440359613,128.115700452155,NA,-76.8531428706709,788.861834264434,55.8929286264887,-151.323103651502,465.834227996249,-50.110916229751,-23.3158904021312,NA,806.03016094749,-74.826242511652,-25.5432795579207,-20.0698094338267,-137.266058471975,NA,-92.766437930893,146.040037248372,-39.6054920584495,345.333930172426,7.24797021932824,-85.0886962894612,-46.1932535662109,-42.3226647072415,95.2896316496207,-229.430434256563,-16.3764344202658,-26.896762231877,46.219860231932,-11.2221501702407,-35.9541087257377,748.929220807148,-15.9312833025778,17.5953638068417,-5.81678320532507,4.24941572469758,-42.9739667957084,31.1414500518892,8.54685134753398,36.6135483813033,-55.1672882547285,98.5921800209847,990.973399081527,NA,NA,NA,NA
"426","CNN",2.54847559178682,-124.897052588439,NA,35.3931713393565,185.251707425092,173.345815360025,109.532174723482,641.436975758107,74.2587529595416,-65.166768179448,59.6397877403327,27.9441192401128,-63.0819623384571,-29.1642821460119,59.4997676890745,10.38123022639,882.802803434599,127.332179372696,51.6088577706916,-127.225584770447,-55.161638755912,72.425390276428,6.6499951623773,438.784958152008,-28.8929100015606,361.235895463405,103.335625855495,152.495520438406,458.31184775617,50.0238974360699,68.1995291912102,-41.669557753664,9.00828153475254,61.8298836081061,219.920971883434,23.6329749147986,NA,-75.8743272604837,-129.346244249483,121.690579378969,635.503681938721,216.144496716914,292.847168081255,45.68887905929,NA,161.162782495382,36.9715967793792,3.01480398872274,0.0366899280058739,264.876036796506,NA,-37.1054395557408,72.0749827773792,-41.4142273023064,137.814976730601,-9.77408313085545,65.1297264694122,0.340980789074784,138.018410817171,12.8439966637285,82.6559099358231,84.5623392381007,267.354488403587,103.88018446052,192.660668777253,-6.80189401799517,-21.561046076104,-32.8470351653468,-45.4210269317279,303.233228662063,86.7752289957459,-43.050164645481,263.820041675265,244.658106396308,35.835102503983,97.2799850120146,65.1507799720002,-30.9890977140722,NA,NA,NA,NA
"427","Time",NA,-0.188182663885515,83.9424075807351,-16.1343523826617,85.6494167840314,46.1328099707496,11.6017324323954,-25.2997499780683,718.005216373742,-46.5076987956002,20.0597207891146,-10.5871198215913,66.2798570618528,30.290299399443,27.442232975493,-33.476366418778,-48.8845045754047,-63.6288150801445,-34.9380607412497,358.543533799089,-145.981747828423,46.6820106369809,53.697806132213,465.857490600223,1.0808026910585,319.169393238894,52.3040468974059,40.5723326246873,12.2603982099081,-22.1332691393603,22.4981802805823,6.81585994247342,42.4598098366885,32.60474490623,25.452459003501,-62.5356111366063,NA,-40.5386401060601,161.121320029841,45.4908404064712,10.3007057620297,0.55446685906238,NA,-20.5338731030901,NA,21.9258245456159,-76.5614964751799,22.0639058168735,-8.08625444553108,612.193581766674,NA,-41.51221715298,36.1822110519339,-113.435478941878,-3.46069510919624,-20.1049660919461,310.88323505176,150.72606586071,93.0916246477918,102.893511662161,-49.9092394188865,14.7913643871711,-34.4512061114647,54.8068151017876,73.8959111164208,-2.48547342996656,19.3823169109241,13.699159486072,-82.6414279607757,-89.1056615454248,29.4945830767405,-35.1528093288396,-42.1442462828877,-66.3542552757777,-36.9672923985369,-38.4363786842902,584.088713310776,-51.8821536256723,NA,NA,NA,NA
"428","poll,",-26.8916700055546,280.520687260668,-50.138315774116,-67.66187610468,35.0471261429709,59.9198045814745,128.671290141308,NA,-16.2483202120567,411.151370588248,-38.5203461621034,-49.1183588832954,21.6416764621626,12.7448809448978,-29.6153017380885,-41.333963063946,-10.5718125854082,-53.5898095329851,-74.4849792531911,-51.6873476313739,23.1981430990651,110.938630997534,182.745617102049,7.9300230484385,-37.9454846163224,-32.8971089856182,47.272467939317,188.649144810968,6.20894866364603,-30.2904357147904,8.79683136995449,21.3012776386108,-61.0886618613756,-26.6203937956462,38.9839461235682,91.2958028119888,NA,265.797047048364,136.588884309165,-21.7088985660266,137.097729585338,22.9644370012107,NA,-28.7566252654703,NA,36.6888665958502,89.9054102702611,11.1130076450242,-7.20919881906804,-24.4888732631566,NA,-45.9189947502191,1.28943932648864,-115.456730581449,-3.73636694899352,53.5641509469631,78.636743634107,37.1111509323446,49.1648384784126,72.9430266605934,224.525611226404,69.0203895362415,-29.2569006265163,53.7334457430557,498.131153455588,21.830947158062,-69.6743201020479,1.24535413749074,-68.8618289898235,143.555448247088,20.2139371577352,-9.25545401219819,-51.1085342410406,149.633383052136,2.23031269894311,-11.152742380595,400.026646649552,47.2247904627276,NA,NA,NA,NA
"429","believed",-175.051888401567,-62.3527029656715,-62.3804858386696,-38.2444472707347,-181.759745780211,6.28078841364936,-21.1200367319527,27.753347077229,-16.0089299694541,25.1285787397913,64.7394529842424,-102.712076068408,629.727134663092,49.1086255812624,-18.787905878833,14.0932470005501,-96.6337366154186,-125.472792891507,-34.1257347890151,-90.3799919227641,-89.2621841184694,-86.2915079208075,-62.1109499884442,-176.852379606916,6.97565346153485,-59.0966156591538,-61.8222689349498,-47.1204186301884,18.0546000248598,-22.7619354410808,-79.307215361929,-40.2424692729771,-0.734076955567688,-104.295809901275,287.57840748377,32.7900446577742,NA,NA,35.9915771471378,-74.30811548352,37.4888010552638,97.1943474276559,NA,-42.4248817526106,NA,-20.0220072534469,-50.6938694934159,-11.7396868705236,-20.5780319396789,-71.5362383526501,NA,-75.1393275419365,5.61112415015275,28.4795144998363,-53.5633824683854,-94.428497936309,-128.102730618851,0.26640614724941,8.38447997027514,-112.908428344109,-71.1698368377248,-47.2925350165473,-35.6739841716709,-61.4866623331402,143.83688047309,-4.21979107785213,65.1557688590362,-31.1160619082529,3.47696792303299,124.538777624625,12.3719994007191,-36.563388062274,-1.00139811549924,60.5962980358781,-65.1768720086168,0.698166530490664,665.84044666588,-135.454377272073,NA,NA,NA,NA
"430","that",131.828402793116,-45.1881826638855,-75.0575924192649,22.8656476173383,-130.350583215969,-15.8671900292504,-36.3982675676046,-137.299749978068,117.005216373742,-175.5076987956,157.059720789115,-104.587119821591,122.279857061853,15.290299399443,-48.557767024507,-20.476366418778,593.115495424595,-64.6288150801445,-22.9380607412497,-97.4564662009106,-45.9817478284234,-53.3179893630191,160.697806132213,387.857490600223,48.0808026910585,-47.8306067611064,-9.69595310259406,-69.4276673753127,-27.7396017900919,-69.1332691393603,-34.5018197194177,29.8158599424734,-16.5401901633115,-117.39525509377,-22.547540996499,1.46438886339371,NA,NA,113.121320029841,-29.5091595935287,-69.6992942379703,10.5544668590624,NA,-35.5338731030901,NA,-1.07417545438407,-116.56149647518,2.06390581687347,-24.0862544455311,27.1935817666746,NA,-57.51221715298,380.182211051934,-33.4354789418779,3.53930489080377,21.8950339080539,12.8832350517596,14.7260658607097,93.0916246477918,-81.106488337839,-72.9092394188865,-48.2086356128289,-0.45120611146474,6.80681510178765,265.895911116421,7.51452657003344,-34.6176830890759,-32.300840513928,78.3585720392243,145.894338454575,-9.50541692325947,-22.1528093288396,-67.1442462828877,-115.354255275778,-21.9672923985369,-32.4363786842902,7.08871331077627,-101.882153625672,NA,NA,NA,NA
"431","aliens",-161.611742804225,-220.770442814779,-120.219039128967,-70.1893998266982,-137.55516449809,9.70679919219947,-32.2591521497786,NA,-62.5018567978558,-35.1895600279044,-72.1004131133215,-118.649597944999,-61.9965041375276,-7.80053750964733,-4.67283645166998,-63.191559709114,-110.259120595412,-103.550803985826,-88.0318977651324,-93.9182290618373,-119.621965973446,-134.804748641913,-56.2065719281156,-136.997444503346,-60.9717719237033,-58.9636112101301,-36.7591110187719,106.72595699725,10.157499117384,-23.4476022902206,-36.9045175406734,-91.2133046652518,-48.6371335594396,-65.8455324975223,-28.4845667563646,117.127216760584,NA,NA,28.0564485884895,-11.9086375385244,-136.105246591353,57.3744071433591,NA,-23.9793774278504,NA,21.4519086460845,246.372317015702,-39.8378905268251,-22.332143192605,-83.1713282929878,NA,-66.3257723474582,-49.6033323989567,-27.4779822210208,-57.0120387887908,-50.7667320141275,-110.609747783546,11.4962360039796,-4.76194769096655,-69.0074583409741,-89.0395381283057,-64.7505853146881,-10.0625951415678,-51.3399236156763,-36.6336042052446,210.147367746091,-36.7309571150199,35.7915487889095,144.917769981129,80.2165580396002,17.9332912387298,-46.3580986955568,50.9271778008065,149.62102138005,-38.5720822035769,240.1308939231,98.9645799883284,-143.668265448872,NA,NA,NA,NA
"432","had",-141.451524408213,-154.897052588439,10.0231309355863,-108.606828660643,-124.748292574908,17.3458153600246,30.5321747234824,177.436975758107,11.2587529595416,-56.166768179448,-77.3602122596673,-113.055880759887,187.918037661543,18.8357178539881,-18.5002323109255,-31.61876977361,4.80280343459872,-61.667820627304,-51.3911422293084,48.7744152295528,-84.161638755912,-87.574609723572,558.649995162377,-186.215041847992,281.107089998439,41.2358954634055,-51.6643741445051,-7.50447956159373,18.3118477561702,-29.9761025639301,-75.8004708087898,2.33044224633604,-30.9917184652475,-78.1701163918939,-19.0790281165662,6.63297491479858,NA,NA,-67.3462442494829,-153.309420621031,-76.4963180612789,-0.85550328308599,NA,-2.31112094070999,NA,-10.8372175046184,66.9715967793792,13.0148039887227,-25.9633100719941,-55.1239632034942,NA,-37.1054395557408,10.0749827773792,-41.4142273023064,-22.185023269399,23.2259168691446,-47.8702735305878,16.3409807890748,-29.9815891828291,-27.1560033362715,42.6559099358231,-40.4376607618993,11.3544884035868,71.8801844605196,-45.3393312227465,39.1981059820048,-61.561046076104,-23.8470351653468,NA,131.233228662063,31.7752289957459,-37.050164645481,92.8200416752652,-33.3418936036917,-20.164897496017,-53.7200149879854,113.150779972,-120.989097714072,NA,NA,NA,NA
"433","visited",-136.331815602896,-235.061572890225,-116.299762483818,-98.7169235487165,-151.15745513915,-38.5062061970756,-56.1895944408657,-1.50992718659533,-90.755393383655,-34.5304906440566,-105.68048006454,-126.180837006704,177.365315262782,20.6540440358075,-44.7303711652515,-32.049156354282,-56.9464286054151,-115.511798438666,-91.5788162770738,167.850889507699,-163.442075045958,-140.54812828136,160.84123904172,-187.924912055131,-43.9980592310842,-43.030113434642,193.209310023139,214.802769183531,14.1060495711219,-14.6047688656507,-34.6058664513012,-58.7278869691145,-19.1856052575036,-105.070671199398,-14.9530796362974,-26.0413692908209,NA,NA,-95.4759871321863,-76.1083765110222,-41.3082227680447,14.7843772855075,NA,-24.2021295902305,NA,-5.7850493036812,142.839223761143,-0.788788698674347,-21.455087566142,301.146216677181,NA,-70.7325499446974,-38.496104124402,-99.4992338605922,24.7122893714119,-55.0976149752183,-104.856239201198,41.8813210756145,-41.6887338603457,-58.9579433425416,-131.604687483015,-102.521560165618,-11.8682896566193,19.5867070255918,-59.3983618660773,-12.5362116658807,-71.7875941279919,-29.6622565596717,129.697368952081,47.8776678321126,-47.3473546802756,-43.4607433789154,-91.0371101573463,-87.3913402920358,-7.37447710609683,-90.5854697732046,236.902513327104,-104.561321360472,NA,NA,NA,NA
"434","earth",-130.891670005555,-133.479312739332,-141.138315774116,-107.66187610468,-147.952873857029,-18.0801954185255,41.6712901413084,-132.036475714244,-49.2483202120567,-44.8486294117523,-94.5203461621034,106.881641116705,23.6416764621626,-20.2551190551022,-5.61530173808848,-42.333963063946,-40.5718125854082,143.410190467015,-15.4849792531911,-27.6873476313739,-146.801856900935,-89.0613690024662,27.7456171020487,-179.069976951561,50.0545153836776,-40.8971089856182,-77.727532060683,-51.3508551890316,296.208948663646,17.7095642852096,-68.2031686300455,-48.6987223613892,-59.0886618613756,-66.6203937956462,-24.0160538764318,52.2958028119888,NA,NA,14.5888843091654,-35.7088985660266,-6.90227041466179,-14.0355629987893,-56.3657395434134,-46.7566252654703,NA,10.6888665958502,-120.094589729739,-8.8869923549758,1.79080118093196,-96.4888732631566,NA,-45.9189947502191,17.2894393264886,-75.4567305814493,-42.7363669489935,-36.4358490530369,-124.363256365893,5.11115093234463,-7.83516152158739,-7.05697333940657,-76.4743887735961,-55.9796104637585,-15.2569006265163,-2.2665542569443,-12.8688465444119,-79.169052841938,-9.67432010204792,-25.7546458625093,31.1381710101765,81.5554482470877,20.2139371577352,-27.2554540121982,-45.1085342410406,-193.366616947864,74.2303126989431,29.847257619405,59.0266466495523,-72.7752095372724,NA,NA,NA,NA
"435","and",-108.451524408213,90.102947411561,-108.976869064414,-102.606828660643,-23.7482925749081,17.3458153600246,68.5321747234824,-30.5630242418926,-46.7412470404584,55.833231820552,-88.3602122596673,-3.0558807598872,-55.0819623384571,-29.1642821460119,103.499767689075,-28.61876977361,-58.1971965654013,-75.667820627304,-39.3911422293084,-48.2255847704472,213.838361244088,162.425390276428,115.649995162377,47.7849581520083,-63.8929100015606,9.23589546340547,10.3356258554949,-67.5044795615937,88.3118477561702,18.0238974360699,10.1995291912102,-44.669557753664,-53.9917184652475,-48.1701163918939,27.9209718834338,-40.3670250852014,NA,NA,-125.346244249483,-63.3094206210309,11.5036819387211,138.144496716914,291.847168081255,-11.31112094071,NA,-7.83721750461836,-43.0284032206208,3.01480398872274,-6.96331007199413,257.876036796506,NA,-21.1054395557408,275.074982777379,-31.4142273023064,-14.185023269399,0.225916869144556,-16.8702735305878,-15.6590192109252,-5.98158918282908,44.8439966637285,9.65590993582315,-102.437660761899,-44.6455115964132,55.8801844605196,-15.3393312227465,-40.8018940179952,-19.561046076104,61.1529648346532,-125.421026931728,53.2332286620628,-70.2247710042541,-37.050164645481,19.8200416752652,-64.3418936036917,-36.164897496017,432.279985012015,587.150779972,-110.989097714072,NA,NA,NA,NA
"436","specifically",-178.932179596249,-81.5172232674575,-142.703379258074,-98.3545421588076,-163.168908344453,-34.5712331434509,-97.8418058963007,-247.193555867474,98.9769236873494,-153.235143724817,-128.58081482063,-101.837032315224,-53.8255877356686,-29.0730482369182,-85.018044733159,-50.3371395801219,-110.382968655432,-189.316770702869,-94.3134088367805,69.6964823553823,38.4573795914846,-29.2650264785959,-37.9197061091013,-350.562249814056,-65.1294957679888,-71.3626245572013,-65.9485847673056,-214.813169885064,13.8488018398115,-103.390601742801,-120.11261100444,-97.3007984884276,-82.9279637478239,-51.1963647087792,-74.2956440359613,0.115700452154716,NA,NA,29.8618342644343,-56.1070713735113,-95.323103651502,-7.16577200375067,NA,-21.3158904021312,NA,-10.9698390525098,-104.826242511652,-15.5432795579207,-9.06980943382674,61.7339415280251,NA,19.2335620691069,-25.9599627516284,-119.60549205845,-6.6660698275745,-112.752029780672,-34.0886962894612,-54.1932535662109,-66.3226647072415,-40.7103683503793,-205.430434256563,-80.3764344202658,-33.896762231877,-41.780139768068,-77.2221501702408,-64.9541087257377,-136.070779192852,23.0687166974222,-72.4046361931583,103.183216794675,-18.7505842753024,-25.9739667957084,-84.8585499481108,-210.453148652466,-3.38645161869667,105.832711745272,-124.407819979015,-139.026600918473,NA,NA,NA,NA
"437","that",-197.171597206884,-74.1881826638855,-51.0575924192649,39.8656476173383,-122.350583215969,-31.8671900292504,-51.3982675676046,22.7002500219317,21.0052163737425,-94.5076987956002,-25.9402792108854,51.4128801784087,-73.7201429381472,-32.709700600557,-126.557767024507,-48.476366418778,-33.8845045754047,-80.6288150801445,-31.9380607412497,-81.4564662009106,-5.98174782842345,-113.317989363019,-21.302193867787,-174.142509399777,199.080802691058,-79.8306067611064,-41.6959531025941,170.572332624687,22.2603982099081,-22.1332691393603,-48.5018197194177,-24.1841400575266,-75.5401901633115,-67.39525509377,-6.54754099649902,-38.5356111366063,NA,NA,-110.878679970159,-37.5091595935288,-77.6992942379703,-22.4455331409376,NA,-53.5338731030901,NA,-4.07417545438407,3.43850352482015,-7.93609418312653,-11.0862544455311,-119.806418233325,NA,-41.51221715298,5.18221105193394,-23.4354789418779,27.5393048908038,-20.1049660919461,256.88323505176,-17.2739341392903,-58.9083753522082,-33.106488337839,-80.9092394188865,45.7913643871711,-44.4512061114647,62.8068151017876,-22.1040888835792,-42.4854734299666,-62.6176830890759,-7.30084051392803,-122.641427960776,51.8943384545752,-40.5054169232595,-60.1528093288396,-56.1442462828877,83.6457447242223,-19.9672923985369,-0.436378684290189,-71.9112866892237,-61.8821536256723,NA,NA,NA,NA
"438","aliens",-144.611742804225,-191.770442814779,-98.2190391289672,-63.1893998266982,-153.55516449809,-4.29320080780053,-76.2591521497786,-110.77320145042,-29.5018567978558,-155.189560027904,-14.1004131133215,-118.649597944999,-58.9965041375276,-7.80053750964733,-109.67283645167,-58.191559709114,-80.2591205954117,40.4491960141744,-18.0318977651324,-141.918229061837,-25.6219659734464,-124.804748641913,-34.2065719281156,-121.997444503346,-45.9717719237033,-73.9636112101301,-35.7591110187719,-93.2740430027505,-19.842500882616,-70.4476022902206,-84.9045175406734,-70.2133046652518,-74.6371335594396,-75.8455324975223,-27.4845667563646,29.127216760584,NA,NA,-5.94355141151046,151.091362461476,95.8947534086467,-13.6255928566409,NA,137.02062257215,NA,-22.5480913539155,-23.6276829842979,0.162109473174925,-5.332143192605,-31.1713282929878,NA,-50.3257723474582,-33.6033323989567,-77.4779822210208,30.9879612112092,-70.7667320141276,-12.6097477835456,-44.5037639960204,-36.7619476909665,-37.0074583409741,-121.039538128306,-79.7505853146881,-25.0625951415678,-3.33992361567626,-83.6336042052446,-33.8526322539093,-69.7309571150199,-63.2084512110905,-84.0822300188714,-44.7834419603998,16.9332912387298,-11.3580986955568,-59.0728221991935,-150.37897861995,-78.5720822035769,5.13089392310024,-197.035420011672,-123.668265448872,NA,NA,NA,NA
"439","had",-94.4515244082132,-184.897052588439,-59.9768690644137,-93.6068286606435,-181.748292574908,-14.6541846399754,-41.4678252765176,-38.5630242418926,-29.7412470404584,-48.166768179448,115.639787740333,-81.0558807598872,-131.081962338457,18.8357178539881,177.499767689075,-36.61876977361,-57.1971965654013,-76.667820627304,-41.3911422293084,-95.2255847704472,-96.161638755912,-97.574609723572,2.6499951623773,-154.215041847992,27.1070899984394,-46.7641045365945,-21.6643741445051,-57.5044795615937,8.31184775617019,36.0238974360699,245.19952919121,-39.669557753664,-70.9917184652475,-78.1701163918939,-21.0790281165662,71.6329749147986,NA,NA,56.6537557505171,-58.3094206210309,-12.4963180612789,-7.85550328308599,NA,-42.31112094071,NA,-4.83721750461836,-93.0284032206208,-6.98519601127726,-16.9633100719941,-24.1239632034942,NA,-37.1054395557408,-5.92501722262077,-31.4142273023064,-6.18502326939895,-29.7740831308554,99.1297264694122,-39.6590192109252,-29.9815891828291,-43.1560033362715,2.65590993582315,-72.4376607618993,-63.6455115964132,39.8801844605196,-46.3393312227465,-6.80189401799517,-2.56104607610398,9.15296483465318,324.578973068272,22.2332286620628,-7.22477100425411,-0.0501646454809789,38.8200416752652,-32.3418936036917,-20.164897496017,-33.7200149879854,NA,-80.9890977140723,NA,NA,NA,NA
