"","word","A2TG01V56PAL65","A2EAIMII6MSIO5","A3NMC1E54BML7K","A11AUVZ4MCA7VU","A117RW2F1MNBQ8","A21L2ZM379FG7","AER86HM7LU5G","AOVB3KCIIJLRJ","A2BJ35SLVKCUL7","A2U750ON775R3L","A2DGJ8T7C3HMCQ","A1IWL4WQTKN1PR","A1W079WCHEQKX6","ACYV5TUADOWEA","A1E3RC5YPKVB4F","A2OIFE4TAQ7AEI","A2PE5UDQ5WG2R0","AM7UBKT777C3R","A2VCTDV17CKH2X","A3EQVDHHKZRC0K","A15QI1G4FCMV5E","A2XPQ8KYFKI6FD","A7LIT8S8LGRAH","ANL7UI5ES4L18","AY1ZVSTHEQDH8","A2JRWVPVWD1KAS","A1FNEVG87BS5K0","A1JBTEJN14MFFA","A2LFX0LP92GLCQ","A2GNS1SQLQNMR2","A1VXGA62J77RO","A3M0KT6KUJEZD1","A2XKIJJPWTOQ5Z","A2I2OHYPL49ZAI","A2HS4FQ4DR4GIK","A35QV79054LGTU","AWZ83IBW10B96","A2MVFSJBKHUPH9","A1SYR0UUMZM2VH","A23PSX2ZO4F65Q","A1LDS7FXQNGLEN","A11KMPAZSE5Q0Q","A14N0AMVXOBZYH","A26LA7PUZG0N8S","A1RCM1Y87J0FGW","A2MSCP411YP41Q","AOZ06WXWI630","A8L4UTQ8RXDFS","A36TOO4WWGEEPW","AZTDJC8RWO5C5","A2L6GS9A2MMQK4","A3SWH7DHWHP0BO","A3NOO9K3CY1YU5","ANDPWG91K8OEX","A21TTUZSQ5ZE6C","AK9FN3FCOY9Q2","A127R5QI5OGBIK","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A2AB80GWC0LU0P","A25OW5OQG4B8FR","ARGHS9P7FVR3W","A3OQ1JKWS02NMF","A911XMMVXT7IU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A2NJGU26SOMOKV","AA8O3Z9L0FSW1","A1U1QL617G5DU3","ACUXGYJAQUZAE","A2TJHKHM8T2SV3","A1RWNYJA5X25YH","A1RE0RBV10VAVC","A38UOBWJF4WFGG","A3S3YW6II31OZV","AJDL05304W8E","AOTSROWZG1XS1","A3EZCOCQU4QNCO","A3QJPB0NZU5PY1","A2RPQGUWVZPX7U","A14SNQOYGXPZ7K","A1WXZPUAXDE0DQ","A1JY8OZHGDL9GR","AEX85SLEN727","A3T8CCUYDNT61C","ARNTOT4L28BBP","A3UDP95JGEX3H1","A1H314LD953G5Q","ACTW5YEWV9OR0","ALE5RDP8XZL3","AKEZ83FQITFD8","AEUGCBFJPU0MX","A37I1ETWW49IZO","A14WWG6NKBDWGP"
"594","the",-44.3517648624612,-41.0702669904173,-113.709892062895,-50.7219454379573,-75.7537224504619,93.040647755903,319.055344398331,-299.084008477117,11.0143068332514,-62.8621759621317,-73.9841415938108,-38.9182071985258,-82.8859207130203,-39.4488089315539,-10.4842930904344,-77.518349004842,-17.1143290615303,917.655082720743,24.2410092804233,-104.177037691705,-32.4825143462936,-78.0254396680334,247.969431221863,-14.086920456351,-53.3380207369126,24.6038463150719,-17.2142775157849,6.72518194405186,-18.7244234538286,17.4893928732821,-27.1919961124741,-4.24452564325497,145.468782371513,-133.859989068985,-61.8469856018708,-47.4937631532058,-49.6082475188806,0.659974229399822,-40.0307198029892,-11.7592036892497,12.1039913170334,-27.2320844446421,-27.1541340040897,41.6302074857714,-6.19637497326877,-8.95482877370495,-73.135522453579,-85.5631711606717,184.482837713268,-59.6099988734657,-39.2963812606079,-83.6626348717673,-15.650929686762,-133.846300979616,-89.1197299726698,-85.7959164702024,18.677431302837,-45.9321921744082,-54.8351618873897,-72.1471549253343,-39.808510511346,-33.1353846186144,-36.2913210027653,NA,-10.8093810385944,-47.4573285227608,-55.9338522347407,-65.1285328985316,106.284869084884,-49.8661809348122,-1.15626430776522,48.9358120712837,-100.358760915015,-42.417056669067,40.0343924296417,11.1461600432436,-12.3433960551104,-43.1334645911012,-11.7770702772586,-16.9189319827414,NA,-71.3212238484443,27.1896361105009,-10.4128795489047,-93.9146351831653,-50.6349889832715,259.717537695685,23.0759695607378,-63.2281049206827,181.168544092554,-30.8929902990032,-19.922697765498,-98.0793812792867,-141.188590698121
"595","bank.",-35.9076243172584,17.2799471066518,NA,-4.43568348179677,-7.11245091585899,77.7552220573761,-61.3321699019548,-180.281973906925,-11.6012956738588,-39.4730323527167,186.697740004197,-60.135425801699,-109.446698678879,-30.4813635797715,-115.420328549343,40.0345572590701,-75.7816746003856,-263.45406808891,39.1888593101915,18.5620882024232,-49.0570307556992,-9.69079364129528,194.385364177264,8.73288116427685,-82.8784911170979,276.780167346783,-7.08031164708985,39.5018689631407,0.72689567554862,-47.3896501845749,-28.0562855556954,1013.68745163875,18.6482337740936,NA,-76.7948719275282,-113.639856118452,-32.5365133065971,-16.1096469324464,1.86350387243972,-6.07979899434984,-17.6386148522472,213.016616888308,-55.8034519331362,-43.8247620110358,NA,-3.46893877614622,39.9259595312601,-43.4505640460096,86.6744240182005,149.617474309326,8.41671823431006,8.01842602661428,114.291421741373,-48.6468918978759,292.237368440487,196.729023944968,-11.1849061236786,-87.2751449767407,-24.7938517664101,38.2391060547596,-77.6685368717539,-76.8326211252363,132.705764734835,NA,-20.2273026312392,56.5407535073366,-10.7048137017302,112.761328959537,30.2863784931504,-34.056526877628,-20.1554219905764,61.659336181709,163.488302816649,-27.6571881491766,-11.8362524168072,-4.97161924760135,30.6889030120072,0.697028697374189,-12.5721974129186,-24.9855842740912,NA,-56.4906974848698,60.7847597741458,-37.1107592801031,-94.6936678057905,-38.7771253986092,-130.511498946892,5.28563947498211,-65.8387678294778,-144.324385285606,-16.5827861267378,-14.6091834544918,-109.676612845467,-170.313432358577
"596","Inside",-10.185554044657,-33.0449458448136,148.223053639593,-58.7925525037165,-66.7918151485575,55.1125092081126,-142.025927052098,-376.880956621828,-47.9090969274139,-59.7784605480091,-148.961319196799,-74.7440351032856,-116.227087661809,-57.9976409038803,5.61165372120269,-27.1889896089739,278.384652630187,-318.508643493737,22.6627843250756,-91.0683488505129,-49.344288960402,-47.0234706279262,-72.9066693450356,17.6427819745908,-57.1487263071906,62.8683278626379,-17.0133287127424,-4.60978752731482,10.4525552402372,-7.82917171350339,-12.4884302773061,22.1534402797564,-74.2620405246162,146.536320005465,-23.7688150903569,-95.2129026010748,-40.0006462004554,-16.4944575133696,-20.1893842898458,-8.24009664689993,-3.00991793688752,5.14096755478292,-2.12811089765946,-10.5522467594394,693.693382703345,199.774006222633,96.9567005236797,-15.8942604886786,-28.7297828293331,19.7312109007214,8.27326798176905,-26.6410435241949,47.7625974554411,-71.0471873570062,-101.084082352935,-52.0085058474474,-16.1160748369365,-69.4466213779069,-34.7731967059202,-16.0677634551934,-65.0985500519578,-48.6812393785473,0.704307603634435,NA,-0.936263427561623,-7.46020547761474,-116.090294435225,17.7062598885714,-60.7128668027163,-27.1516998490359,-7.15500083198197,-3.97890176307836,-69.5881653175191,-59.7772538892314,-52.7715748400316,-22.5305088930238,59.205052545566,142.112275341612,-29.9697609807486,-17.0189104197661,NA,37.4245656969174,90.0823216059682,-61.9596991457023,-92.0831841171031,-56.8481936062781,51.8739827318193,1.39047443210427,-36.1440992838753,-207.570849974686,-1.42768404060511,-14.4524262989887,-100.475228628557,-28.3758531888047
"597","the",-12.3517648624612,-56.0702669904173,206.290107937105,-81.7219454379573,-13.7537224504619,-96.959352244097,-148.944655601669,-133.084008477117,-48.9856931667487,-86.8621759621317,-162.984141593811,-30.9182071985258,-113.88592071302,-23.4488089315539,-128.484293090434,-1.51834900484205,-127.11432906153,386.655082720743,8.24100928042332,87.8229623082955,-64.4825143462936,-30.0254396680334,-0.0305687781369558,-16.086920456351,-70.3380207369126,149.603846315072,-7.21427751578486,-23.2748180559481,-8.72442345382856,-30.5106071267179,284.808003887526,-75.244525643255,-97.5312176284867,-111.859989068985,-70.8469856018708,-49.4937631532058,-36.6082475188806,-15.3400257706002,-17.0307198029892,-41.7592036892497,-37.8960086829666,-11.2320844446421,20.8458659959103,14.6302074857713,NA,-46.954828773705,-134.135522453579,-25.5631711606717,-43.5171622867323,-169.609998873466,24.7036187393921,114.337365128233,104.349070313238,NA,-73.1197299726698,-115.795916470202,48.677431302837,-42.9321921744082,35.1648381126103,-61.1471549253343,-71.808510511346,-23.1353846186144,144.708678997235,NA,2.19061896140563,-48.4573285227608,-71.9338522347407,14.8714671014684,-9.71513091511617,-40.8661809348122,-1.15626430776522,16.9358120712837,-70.3587609150153,-54.417056669067,-29.9656075703583,-20.8538399567564,35.6566039448896,-43.1334645911012,-13.7770702772586,-5.91893198274135,NA,-60.3212238484443,-8.81036388949906,-42.4128795489047,360.085364816835,-18.6349889832715,-279.282462304315,-41.9240304392622,-55.2281049206827,28.168544092554,1.10700970099676,4.07730223450202,-87.0793812792867,121.811409301879
"598","mill,",11.0923756827416,10.2799471066518,-139.087928261236,-83.4356834817968,-38.112450915859,-112.244777942624,-92.3321699019548,-38.2819739069247,-61.6012956738588,-63.4730323527167,-203.302259995803,3.86457419830097,-110.446698678879,-22.4813635797715,-134.420328549343,-115.96544274093,-122.781674600386,-182.45406808891,39.1888593101915,-65.4379117975768,-49.0570307556992,-57.6907936412953,-86.6146358227361,-16.2671188357231,-83.8784911170979,148.780167346783,-7.08031164708985,-36.4981310368593,-9.27310432445138,16.6103498154251,-52.0562855556954,-173.312548361247,-62.3517662259064,-123.595783019351,-36.7948719275282,-5.63985611845181,-88.5365133065971,-15.1096469324464,2.86350387243972,-16.0797989943498,-25.6386148522472,-34.9833831116921,-23.8034519331362,-49.8247620110358,235.730130144474,-65.4689387761462,131.92595953126,-56.4505640460096,-9.3255759817995,-6.38252569067427,40.4167182343101,18.0184260266143,3.2914217413734,-68.646891897876,-18.7626315595131,-83.2709760550324,98.8150938763214,-29.2751449767407,35.2061482335899,-54.7608939452404,-46.6685368717539,-76.8326211252363,-4.29423526516548,NA,12.7726973687608,-55.4592464926634,-82.7048137017302,-31.238671040463,30.2863784931504,-8.05652687762798,10.8445780094236,29.659336181709,-66.5116971833511,-90.6571881491766,-21.8362524168072,9.02838075239865,78.6889030120072,-44.3029713026258,-19.5721974129186,-14.9855842740912,NA,21.5093025151302,-22.2152402258542,-37.1107592801031,-35.6936678057905,-69.7771253986092,-135.511498946892,-49.7143605250179,-7.83876782947776,-98.3243852856062,-0.582786126737821,-29.6091834544918,-108.676612845467,NA
"599","the",-12.3517648624612,-50.0702669904173,-83.7098920628954,-50.7219454379573,-35.7537224504619,-106.959352244097,-196.944655601669,-106.084008477117,181.014306833251,-78.8621759621317,-11.9841415938108,-22.9182071985258,-113.88592071302,-47.4488089315539,-127.484293090434,-22.518349004842,-48.1143290615303,646.655082720743,8.24100928042332,10.8229623082955,-48.4825143462936,-15.0254396680334,143.969431221863,-1.08692045635097,-21.3380207369126,128.603846315072,2.78572248421514,-8.27481805594814,-28.7244234538286,-7.51060712671789,28.8080038875259,-95.244525643255,-113.531217628487,-144.859989068985,-46.8469856018708,-117.493763153206,-35.6082475188806,-15.3400257706002,-69.0307198029893,138.24079631075,-16.8960086829666,-3.2320844446421,-11.1541340040897,-42.3697925142286,30.8036250267312,-35.954828773705,-134.135522453579,5.43682883932829,-39.5171622867323,-75.6099988734657,-7.2963812606079,9.33736512823268,33.349070313238,-63.8463009796155,-82.1197299726698,-55.7959164702024,-21.322568697163,-64.9321921744082,15.1648381126103,-61.1471549253343,85.191489488654,-43.1353846186144,183.708678997235,NA,4.19061896140563,-6.45732852276085,-127.933852234741,-49.1285328985316,68.2848690848838,-21.8661809348122,60.8437356922348,-15.0641879287163,-160.358760915015,-78.417056669067,-39.9656075703583,-52.8538399567564,3.65660394488959,-46.1334645911012,-5.7770702772586,-24.9189319827414,NA,-1.32122384844428,-25.8103638894991,6.5871204510953,-81.9146351831653,-50.6349889832715,-211.282462304315,-24.9240304392622,-70.2281049206827,1097.16854409255,-14.8929902990032,-28.922697765498,-123.079381279287,NA
"600","water",-52.9076243172584,-25.7200528933482,-19.0879282612364,-129.435683481797,-110.112450915859,-112.244777942624,-29.3321699019547,-373.281973906925,48.3987043261412,-95.4730323527167,-200.302259995803,-44.135425801699,-110.446698678879,-30.4813635797715,-47.420328549343,-110.96544274093,-12.7816746003856,-107.45406808891,23.1888593101915,-121.437911797577,-49.0570307556992,-25.6907936412953,82.3853641772639,15.7328811642769,-98.8784911170979,19.7801673467826,2.91968835291015,5.50186896314074,0.72689567554862,17.6103498154251,-20.0562855556954,-133.312548361247,-74.3517662259064,130.404216980649,-60.7948719275282,-199.639856118452,-49.5365133065971,-1.10964693244644,-8.13649612756028,-16.0797989943498,-38.6386148522472,5.01661688830791,-31.8034519331362,-95.8247620110358,105.730130144473,-84.4689387761462,70.9259595312601,-44.4505640460096,19.6744240182005,-84.3825256906743,-23.5832817656899,-58.9815739733857,74.2914217413734,NA,-115.762631559513,-93.2709760550324,-21.1849061236786,-52.2751449767407,25.2061482335899,-59.7608939452404,-93.6685368717539,-56.8326211252363,-5.29423526516548,NA,-8.2273026312392,8.54075350733656,-155.70481370173,0.761328959537044,-59.7136215068496,35.943473122372,-5.15542199057639,-2.340663818291,-136.511697183351,-34.6571881491766,-51.8362524168072,-5.97161924760135,-17.3110969879928,-61.3029713026258,-71.5721974129186,-3.98558427409122,NA,-34.4906974848698,-25.2152402258542,-85.1107592801031,-45.6936678057905,-54.7771253986092,-206.511498946892,-50.7143605250179,-71.8387678294778,268.675614714394,-16.5827861267378,-52.6091834544918,-120.676612845467,-54.3134323585767
"601","drops",-20.9076243172584,-56.7200528933482,-89.0879282612364,-128.435683481797,-30.112450915859,-122.244777942624,-61.3321699019548,-407.281973906925,28.3987043261412,-95.4730323527167,-199.302259995803,19.864574198301,108.553301321121,-30.4813635797715,-85.420328549343,-66.9654427409299,174.218325399614,881.54593191109,7.18885931019153,-87.4379117975768,-65.0570307556992,-56.6907936412953,22.3853641772639,11.7328811642769,-35.8784911170979,131.780167346783,-27.0803116470899,-26.4981310368593,-19.2731043244514,-55.3896501845749,-28.0562855556954,-183.312548361247,-61.3517662259063,-141.595783019351,-68.7948719275282,-159.639856118452,-32.5365133065971,-15.1096469324464,-2.13649612756028,-66.0797989943498,-21.6386148522472,21.0166168883079,-15.8034519331362,-89.8247620110358,32.7301301444735,-9.46893877614622,9.92595953126013,-80.4505640460096,-8.3255759817995,-54.3825256906743,-23.5832817656899,-62.9815739733857,26.2914217413734,21.353108102124,-115.762631559513,-113.270976055032,-11.1849061236786,-45.2751449767407,25.2061482335899,-64.7608939452404,-61.6685368717539,-6.83262112523629,-76.2942352651655,NA,-9.2273026312392,8.54075350733656,-97.7048137017302,-79.238671040463,-37.7136215068496,0.943473122372017,26.8445780094236,13.659336181709,-116.511697183351,-13.6571881491766,-51.8362524168072,-21.9716192476013,-16.3110969879928,-48.3029713026258,29.4278025870814,-12.9855842740912,NA,-26.4906974848698,6.78475977414579,-101.110759280103,2.30633219420954,-38.7771253986092,-147.511498946892,-43.7143605250179,-89.8387678294778,-143.324385285606,-0.582786126737821,-38.6091834544918,-119.676612845467,112.686567641423
"602","saw",-43.3517648624612,-42.0702669904173,-73.7098920628954,42.2780545620427,-1.75372245046186,-106.959352244097,-71.9446556016687,-365.084008477117,-88.9856931667486,-94.8621759621317,59.0158584061892,17.0817928014742,-128.88592071302,-7.44880893155388,190.515706909566,-30.518349004842,-17.1143290615303,-211.344917279257,24.2410092804233,-88.1770376917045,-16.4825143462936,-30.0254396680334,664.969431221863,11.913079543649,-53.3380207369126,169.603846315072,2.78572248421514,-30.2748180559481,-18.7244234538286,17.4893928732821,-19.1919961124741,-149.244525643255,-60.5312176284867,-152.859989068985,-78.8469856018708,-120.493763153206,-15.6082475188806,-0.340025770600178,-12.0307198029892,-41.7592036892497,-31.8960086829666,-35.2320844446421,-11.1541340040897,-95.3697925142286,98.8036250267312,-28.954828773705,-104.135522453579,-67.5631711606717,3.4828377132677,-12.6099988734657,-23.2963812606079,-31.6626348717673,-31.650929686762,-53.8463009796155,-33.1197299726698,-85.7959164702024,-21.322568697163,-19.9321921744082,-24.8351618873897,-47.1471549253343,NA,-23.1353846186144,33.7086789972347,NA,-13.8093810385944,-16.4573285227609,-63.9338522347406,-49.1285328985316,-29.7151309151162,-18.8661809348122,14.8437356922348,48.9358120712837,-88.3587609150153,-60.417056669067,-49.9656075703583,-4.8538399567564,-29.3433960551104,-55.1334645911012,-3.7770702772586,-21.9189319827414,NA,-17.3212238484443,3.18963611050094,-66.4128795489047,-22.9146351831653,-50.6349889832715,-7.28246230431479,-55.9240304392622,-61.2281049206827,-16.831455907446,17.1070097009968,77.077302234502,-126.079381279287,NA
"603","two",-27.3517648624612,-59.0702669904173,-123.709892062895,-51.7219454379573,-20.7537224504619,-106.959352244097,7.05534439833134,-27.084008477117,271.014306833251,-70.8621759621317,-94.9841415938108,242.081792801474,-114.88592071302,-39.4488089315539,-6.48429309043443,-108.518349004842,-64.1143290615303,-104.344917279257,8.24100928042332,75.8229623082955,-80.4825143462936,-0.0254396680334458,288.969431221863,16.913079543649,-39.3380207369126,6.60384631507189,-7.21427751578486,-62.2748180559481,21.2755765461714,0.489392873282115,364.808003887526,-115.244525643255,-50.5312176284867,208.140010931015,-62.8469856018708,-123.493763153206,-58.6082475188806,-15.3400257706002,-8.03071980298924,8.24079631075033,-16.8960086829666,4.7679155553579,-11.1541340040897,-96.3697925142286,-78.1963749732688,-44.954828773705,80.864477546421,17.4368288393283,27.4828377132677,-43.6099988734657,88.7036187393921,-39.6626348717673,41.349070313238,-103.846300979616,-25.1197299726698,-85.7959164702024,28.677431302837,-28.9321921744082,-24.8351618873897,-51.1471549253343,-39.808510511346,-23.1353846186144,154.708678997235,NA,-20.8093810385944,17.5426714772392,-95.9338522347407,78.8714671014684,333.284869084884,34.1338190651878,29.8437356922348,32.9358120712837,-65.3587609150153,-47.417056669067,-29.9656075703583,11.1461600432436,3.65660394488959,-55.1334645911012,-29.7770702772586,-6.91893198274135,NA,-54.3212238484443,46.1896361105009,4.5871204510953,82.0853648168347,-81.6349889832715,-68.2824623043148,-41.9240304392622,-38.2281049206827,-79.831455907446,-14.8929902990032,108.077302234502,-105.079381279287,-76.1885906981206
"604","great",10.0923756827416,-77.7200528933482,-89.0879282612364,-98.4356834817968,129.887549084141,-72.2447779426239,-77.3321699019548,-202.281973906925,-71.6012956738588,-47.4730323527167,-38.3022599958027,10.864574198301,-141.446698678879,-30.4813635797715,-63.420328549343,-39.9654427409299,-44.7816746003856,1630.54593191109,39.1888593101915,-73.4379117975768,-33.0570307556992,-25.6907936412953,-84.6146358227361,-3.26711883572315,-81.8784911170979,-85.2198326532174,2.91968835291015,-69.4981310368592,-19.2731043244514,16.6103498154251,-28.0562855556954,-3.31254836124736,-12.3517662259064,-147.595783019351,-37.7948719275282,-136.639856118452,-37.5365133065971,-15.1096469324464,-20.1364961275603,-56.0797989943498,-30.6386148522472,-10.9833831116921,-15.8034519331362,-30.8247620110358,15.7301301444735,-62.4689387761462,-144.07404046874,-176.45056404601,877.6744240182,-38.3825256906743,-55.5832817656899,-59.9815739733857,11.2914217413734,-158.646891897876,-51.7626315595131,-123.270976055032,8.81509387632138,0.724855023259326,5.20614823358993,-76.7608939452404,-92.6685368717539,-46.8326211252363,220.705764734835,NA,-2.2273026312392,-24.4592464926634,-138.70481370173,16.761328959537,32.2863784931504,-25.056526877628,-21.1554219905764,-2.340663818291,-145.511697183351,-44.6571881491766,-41.8362524168072,-21.9716192476013,-1.31109698799283,-44.3029713026258,-11.5721974129186,-23.9855842740912,NA,26.5093025151302,97.7847597741458,-66.1107592801031,-39.6936678057905,-85.7771253986092,-130.511498946892,-33.7143605250179,-59.8387678294778,-111.324385285606,-0.582786126737821,65.3908165455082,-103.676612845467,112.686567641423
"605","stones,",1.53651622794435,7.63016120372092,-104.465964459577,-50.1494215256363,-44.4711793812561,-67.5302036411509,-81.7196842022408,-26.4799393367323,155.783101819031,-120.083888743302,157.379621602205,22.6473555951278,-121.007476644738,-29.5139182279891,-98.3563640082516,-51.4125364770178,-55.4490201392409,-115.563218898564,38.1367093399597,-39.698785903449,-49.6315471651048,-20.3561476145571,-62.1987028673352,0.552682784904673,-63.4189614972833,-108.043511621507,13.0536542216052,-41.7214440177704,-19.8217851950742,-32.2686932424319,-12.9205749989167,-212.38057107924,55.827685176674,43.6684230302823,-65.7427582531856,24.2140509163022,-41.4647790943137,-1.8792680942927,-0.242272452131323,-0.400394299450014,-13.3812210215278,5.26531822125792,-28.4527698621827,-19.2797315078429,-18.3433647377842,-79.9830487785875,29.9874415160992,-61.3379569313476,-61.1339896768667,-63.1550525078829,8.12981772922803,67.6994869249959,10.2337731695088,-113.447482816136,138.594466853644,-110.746035639862,-21.0472435501943,140.381902220927,5.24745835456961,-46.3746329651464,-53.5285632321618,-30.5298576318582,NA,NA,-8.64522422388404,-23.461164462566,-61.4757751687198,82.6511908176057,49.287887901417,-28.2468728204437,37.8454203266124,10.3828602921343,-111.664633451687,-90.8973196292862,-23.7068972632561,-23.0893985384463,9.72120207912475,-74.4724780141504,-42.3673245485785,-26.0522365654411,NA,182.339828878705,245.379883437791,-48.8086390113015,-17.4727004284156,-58.919261813947,-146.740535589469,-45.5046906107736,-92.4494307382728,138.182685336234,-34.2725819544724,17.7043308565144,-115.273844411648,-81.4382740190327
"606","which",-20.9076243172584,-64.7200528933482,-39.0879282612364,-35.4356834817968,-72.112450915859,37.7552220573761,-92.3321699019548,-350.281973906925,288.398704326141,-87.4730323527167,-167.302259995803,-12.135425801699,-125.446698678879,-22.4813635797715,-102.420328549343,-50.9654427409299,-13.7816746003856,-298.45406808891,7.18885931019153,-87.4379117975768,-33.0570307556992,-10.6907936412953,34.3853641772639,-13.2671188357231,-66.8784911170979,14.7801673467826,-7.08031164708985,-30.4981310368593,0.72689567554862,16.6103498154251,-4.05628555569541,-91.3125483612474,90.6482337740936,-29.5957830193513,3.20512807247179,241.360143881548,-27.5365133065971,-31.1096469324464,-8.13649612756028,-6.07979899434984,15.3613851477528,-26.9833831116921,224.196548066864,-33.8247620110358,-40.2698698555265,171.531061223854,-130.07404046874,-95.4505640460096,17.6744240182005,102.617474309326,-7.58328176568994,-62.9815739733857,10.2914217413734,71.353108102124,-116.762631559513,196.729023944968,-11.1849061236786,79.7248550232593,25.2061482335899,-14.7608939452404,62.3314631282461,-6.83262112523629,NA,NA,-4.2273026312392,0.540753507336556,-82.7048137017302,64.761328959537,158.28637849315,-12.056526877628,-4.15542199057639,29.659336181709,-35.5116971833511,-16.6571881491766,-1.83625241680717,-21.9716192476013,-16.3110969879928,-6.30297130262581,35.4278025870814,226.014415725909,NA,3.50930251513018,5.78475977414579,-54.1107592801031,29.3063321942095,-53.7771253986092,344.488501053108,29.2856394749821,-55.8387678294778,-87.3243852856062,-32.5827861267378,97.3908165455082,-114.676612845467,-120.313432358577
"607","the",18.6482351375388,-88.0702669904173,-83.7098920628954,-37.7219454379573,-67.7537224504619,43.040647755903,-86.9446556016687,-385.084008477117,721.014306833251,-102.862175962132,-72.9841415938108,-6.91820719852583,-98.8859207130203,-23.4488089315539,-89.4842930904344,-77.518349004842,107.88567093847,-331.344917279257,24.2410092804233,-98.1770376917045,-40.4825143462936,-15.0254396680334,-70.030568778137,-9.08692045635097,-55.3380207369126,-40.3961536849281,2.78572248421514,-75.2748180559481,11.2755765461714,17.4893928732821,-43.1919961124741,-41.244525643255,-44.5312176284867,96.140010931015,-22.8469856018708,298.506236846794,-20.6082475188806,0.659974229399822,-11.0307198029892,-41.7592036892497,-57.8960086829666,-27.2320844446421,28.8458659959103,65.6302074857714,-34.1963749732688,-42.954828773705,235.864477546421,-35.5631711606717,-40.5171622867323,2.39000112653434,8.7036187393921,23.3373651282327,18.349070313238,6.15369902038448,-89.1197299726698,-55.7959164702024,-21.322568697163,61.0678078255918,35.1648381126103,217.852845074666,53.191489488654,-53.1353846186144,NA,NA,-13.8093810385944,48.5426714772392,-103.933852234741,158.871467101468,-56.7151309151162,-32.8661809348122,-17.1562643077652,64.9358120712837,219.641239084985,-50.417056669067,-19.9656075703583,-20.8538399567564,371.65660394489,-39.1334645911012,-62.7770702772586,-3.91893198274135,NA,-33.3212238484443,2.18963611050094,-56.4128795489047,-30.9146351831653,-34.6349889832715,75.7175376956852,-47.9240304392622,-61.2281049206827,-16.831455907446,-14.8929902990032,21.077302234502,-107.079381279287,122.811409301879
"608","big",-27.3517648624612,-58.0702669904173,-103.709892062895,-4.72194543795727,-19.7537224504619,143.040647755903,-133.944655601669,-252.084008477117,-88.9856931667486,-110.862175962132,56.0158584061892,66.0817928014742,-98.8859207130203,-23.4488089315539,-1.48429309043443,-47.518349004842,-17.1143290615303,-291.344917279257,8.24100928042332,-74.1770376917045,-24.4825143462936,0.974560331966555,-7.03056877813696,-8.08692045635097,-53.3380207369126,-82.3961536849281,-17.2142775157849,-9.27481805594814,-8.72442345382856,-6.51060712671789,-35.1919961124741,-84.244525643255,0.468782371513311,311.140010931015,-55.8469856018708,-79.4937631532058,-18.6082475188806,-31.3400257706002,-3.03071980298924,-21.7592036892497,-28.8960086829666,12.7679155553579,12.8458659959103,4.63020748577134,0.803625026731232,213.045171226295,-165.135522453579,-16.5631711606717,-46.5171622867323,-59.6099988734657,-7.2963812606079,-16.6626348717673,72.349070313238,16.1536990203845,20.8802700273302,94.2040835297976,38.677431302837,18.0678078255918,-4.83516188738974,26.8528450746657,-70.808510511346,-33.1353846186144,-153.291321002765,NA,-18.8093810385944,24.5426714772392,-103.933852234741,47.8714671014684,10.2848690848838,-14.8661809348122,-16.1562643077652,16.9358120712837,NA,-70.417056669067,-19.9656075703583,-4.8538399567564,2.65660394488959,-47.1334645911012,235.222929722741,6.08106801725865,NA,21.6787761515557,-0.810363889499063,-18.4128795489047,-22.9146351831653,-19.6349889832715,129.717537695685,-48.9240304392622,-13.2281049206827,22.168544092554,-14.8929902990032,3.07730223450202,103.920618720713,NA
"609","wheel",-52.9076243172584,-60.7200528933482,-139.087928261236,73.5643165182032,2.88754908414101,-92.2447779426239,-139.332169901955,-99.2819739069247,-1.60129567385883,-117.473032352717,-71.3022599958027,-52.135425801699,-16.4466986788792,-22.4813635797715,-61.420328549343,-77.9654427409299,18.2183253996144,-305.45406808891,23.1888593101915,-9.43791179757677,-81.0570307556992,-56.6907936412953,-71.6146358227361,-3.26711883572315,-51.8784911170979,43.7801673467826,-7.08031164708985,-27.4981310368593,-9.27310432445138,16.6103498154251,43.9437144443046,-145.312548361247,-81.3517662259064,139.404216980649,-83.7948719275282,6.36014388154819,-28.5365133065971,-0.10964693244644,-41.1364961275603,NA,-25.6386148522472,-26.9833831116921,0.196548066863795,88.1752379889642,24.7301301444735,91.5310612238538,100.92595953126,161.54943595399,-28.3255759817995,-147.382525690674,-7.58328176568994,-10.9815739733857,131.291421741373,-68.646891897876,NA,-43.2709760550324,-31.1849061236786,-24.2751449767407,-34.7938517664101,-65.7608939452404,-46.6685368717539,-6.83262112523629,438.705764734834,NA,-18.2273026312392,8.54075350733656,-42.7048137017302,-47.238671040463,29.2863784931504,-42.056526877628,-5.15542199057639,45.659336181709,-76.5116971833511,-54.6571881491766,-51.8362524168072,-21.9716192476013,366.688903012007,0.697028697374189,-94.5721974129186,-26.9855842740912,NA,-0.49069748486982,14.7847597741458,-77.1107592801031,-77.6936678057905,-54.7771253986092,-104.511498946892,-17.7143605250179,-85.8387678294778,893.675614714394,15.4172138732622,19.3908165455082,-84.6766128454672,-91.3134323585767
