"","word","A29Y6BVD19FBAE","A3P9YDDTO87QGZ","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A3S3YW6II31OZV","A2XJRU950S5J87","A3GLUDQZGEJL5G","A33V10XAI3IWXS","A32WFJGJ0VUKOO","A2TJHKHM8T2SV3","A3ULFB0PQ1471E","A3VKJDJVRTFA1A","AJDL05304W8E","A2U750ON775R3L","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A3GYYRNHP635XM","A289P9QG98HRAZ","A3CT5E0WZJL8PG","A2JKCS6UCAUARS","A1S8D4HVA9HI0X","AOTSROWZG1XS1","A2XYF4PPQETJYX","A2AEA24UF8Z47U","AZACM8ZW3MN8N","A1WNHQEMEHNCPT","A2MVFSJBKHUPH9","A1DQ7T6BB0VJDP","A38NIARZOSEVUG","A7MOPEHSUGVQ","A11AUVZ4MCA7VU","A3ALSJWTGWPVN8","A2MSCP411YP41Q","A1INWCFGQI236V","A29FWCDRAWIM8K","A1VXGA62J77RO","A279TEENVAAZNB","A1J8TVICSRC70W","A2BNOEYZ3VRW2R","ACB0CSL0QMRGQ","A1JGQHSSW8L24P","A1SVVVJWT7H51V","A2JRWVPVWD1KAS","AVG2BI8CS5YKX","A36JU4ZU054BRK","ASOBUAZ0IQYSJ","A5U9HUMS31DIR","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","AEUGCBFJPU0MX","A1WURYN1U64Y1T","A3S82OHUGFBR7L","AWMGC78CSF6YL","ABMVPQ5CQFHGS","A3BFHFBYDCCIGV","A3AA8NU3WAJ3ED","A37PQ1206C9RZP","A7LIT8S8LGRAH","A11C7PRG75IWO0","A40F6EHXE5HXU","A312SMYBQW6E0W","A2I6WWFA5KE0MS","A253Q11TZPQPIZ","A3U3DA0O35IORB","AMYL22GHCON9A","A1M7SLIGEI3IH5","A3NOO9K3CY1YU5","A2V1ZN7OXOH7J4","A38UOBWJF4WFGG","A2068Z6G94OAGH","A2VAMUTJ9WGI4P","A3EQVDHHKZRC0K","AHP7FGH4N2TX5","A2FZ90AHSTSHXA","AWZ3AH7JH0DRO","ACUXGYJAQUZAE","A2PURNW8W7L0LT","A13YITU82HLBRK","A2O7F23PZP1T9B","A36S7XIINCHR8R","ACPUTK2MNMYHB","A1P8M5BKOTAA8I","A3O1NDWT4BXNX4","A2LFVSF501ZT5W","A2EB58DNAYBZTM","A2BZN95HXC8BL9","A2L54KVSIY1GOM","A1X55V63BZ8MKL","A1I02VZ07MZB7F"
"551","to",0.717784030890057,140.933114617465,-29.8825670207809,-21.148012437235,40.3129734677592,-50.8478622947828,-62.8789754304476,-50.8792305027256,-28.4829306036321,-9.91314054473808,-45.4837623046735,NA,-22.4217733980989,-30.5717818942808,-15.0296421210608,-11.374831101721,5.11338792227203,-36.2182362437003,-70.9732330136156,-26.850675364915,-54.5133383473496,252.688874032834,-6.79166011078495,-28.1251569850278,NA,8.00271033428518,-30.2208318412645,35.3027900565017,-45.815394490804,-24.4182734361396,25.692285753071,-0.884884436566564,30.5642085593707,-35.6763948243502,-34.5094188990635,-55.7689888411538,-32.02259974715,21.3833534000601,876.27400195419,-23.8135891151398,21.40396879605,37.1833426141715,-102.778051762313,42.8671007033496,-108.174380761074,76.8514093940987,-60.9415146330111,179.766636269725,-20.0859952792778,-17.2915748566367,6.45448308183301,94.8527949919862,2.68242549368268,20.1780702288127,-38.7475098494798,-35.3587949155056,5.86721410648196,-78.7257077358831,30.2086274765403,43.4162150236165,NA,28.382936663274,-29.7775377101392,23.5362571459185,23.8673142661066,-0.522804199762105,-117.963940187159,-43.5005403447399,NA,-34.7997801616646,18.6293366835474,-46.4822597898667,-87.3017467785411,NA,-106.821022488718,-15.8685202846618,-28.708439096656,-12.2240148106328,-56.5650397594313,-40.3687051485967,-2.39200684976288,NA,337.127184755602,-54.3772180749091,NA,NA,NA,NA,NA
"552","buy",-25.9158338511935,2.00393494496711,-22.7655228334582,-0.205998011700513,-69.9071993166423,-120.921638341333,-98.8633489000209,-55.967219520842,-46.721647389538,-61.8916444657669,-54.0465198261887,NA,-54.6999845740348,-60.1680627277379,-1.91487279570215,-31.6588103616855,27.8677808389433,0.491006667742491,-59.8191579352282,NA,-60.1608060363702,NA,-32.5105311961349,-93.6621453562666,NA,-36.1477059983127,-49.8052226731955,-57.334733191869,-45.7927520861823,-63.9217057387107,-46.7885773049522,-18.8730570271206,-28.8241363309738,-43.8804166857098,-79.3049088742696,114.251960304153,-23.2887971799393,1.29659013977039,NA,-54.15290124689,-8.00833700225769,-12.7827623899189,-117.448029033245,11.5772063183864,-64.2751632523079,-92.7108642395237,-55.8512626613718,-69.6810127783225,35.5891881473271,-26.8457349606942,49.2153083496352,100.150874178371,-28.3539691348497,1146.56264120624,-51.0410050077209,-58.6222381524803,-94.2391367045282,-69.6928799718317,831.923377801618,-6.13916259299893,NA,-24.0427737941911,64.7177888372045,-54.9835888326737,18.5554984773417,177.451859313821,-2.14853869163377,-3.03731380620835,NA,-32.6110909639845,24.5125518317285,10.6624468364479,-26.3178086319648,NA,-37.4022750185416,-45.4898431417878,-61.2597032074176,-41.2711501382013,-52.859644239588,1.24102095257178,-20.1867231780486,NA,1094.62926202763,-44.4558150224598,NA,NA,NA,NA,NA
"553","bulbs",-61.1830696153604,-13.8544244000294,-24.5314344588129,-38.3219691606315,-82.3475448854454,44.9308095655656,-46.8320958391674,-66.1431975570749,-38.1990809613498,-53.8486523078244,-93.1720348692192,NA,-40.2564069259066,-63.3606243946523,-31.6853341449849,-32.2267688816146,-110.623433327714,-86.0905075093719,-38.5110077784534,-155.84074459587,-71.4557414144114,NA,-81.9482733668347,165.263877901256,NA,-76.4485386635084,-105.974004337058,27.3902203113896,-77.747467276939,-41.9285703438529,-65.7503034209987,-9.84940220822864,203.399173888337,-36.288460408429,-56.8958888246817,-97.7061414052346,-31.821192045518,-5.87693638080913,-161.616879227992,-56.8315255103904,-19.832948598873,-30.7149723980998,-113.787983575108,-8.00258245153992,-89.4767282347753,-143.835411506768,-108.670758718093,-140.576310874418,-13.0604449994631,-18.9540551688091,-2.26304111476043,-49.2529674488589,-61.4267583919144,254.331783161085,-90.627995324203,-88.1491246264295,-61.4518383265486,-60.627224443729,415.352878451774,34.7500821737701,NA,61.1058052908785,14.7084419318919,-85.023280789858,-0.0681331001882343,-103.598813659013,365.482264299416,5.8891392708548,NA,-18.2337125686245,1.27898212809083,-84.0481399109228,-44.349932338812,NA,-80.5647800781888,-23.7324888560399,-66.3622314289408,-49.3654207933384,-33.4488531999015,-75.5395268450912,0.223844165380031,NA,65.6334165716948,-76.6130089175613,NA,NA,NA,NA,NA
"554","at",-29.28221596911,59.9331146174654,-44.8825670207809,34.851987562765,-93.6870265322408,-36.8478622947828,-85.8789754304476,-40.8792305027256,-53.4829306036321,-25.9131405447381,240.516237695327,NA,9.57822660190112,-38.5717818942808,-29.0296421210608,-3.37483110172098,-183.886612077728,-21.2182362437003,-14.9732330136156,-146.850675364915,-70.5133383473496,NA,-101.791660110785,1.87484301497216,NA,8.00271033428518,-14.2208318412645,31.3027900565017,-53.815394490804,-74.4182734361396,-68.307714246929,-1.88488443656656,-25.4357914406293,-35.6763948243502,-2.50941889906348,-47.7689888411538,-23.02259974715,18.3833534000601,-133.72599804581,79.1864108848602,-6.59603120395003,-10.8166573858285,-31.7780517623132,22.8671007033496,-67.1743807610742,-75.1485906059013,-91.9415146330111,-77.233363730275,11.9140047207222,-8.29157485663671,-14.545516918167,-49.1472050080138,31.6824254936827,66.1780702288127,-38.7475098494798,-26.3587949155056,-56.132785893518,-46.7257077358831,27.2086274765403,-16.5837849763835,NA,-41.617063336726,17.2224622898608,-54.4637428540815,95.8673142661066,-141.522804199762,-77.9639401871586,-92.5005403447399,NA,-14.7997801616646,10.6293366835474,29.5177402101333,-27.3017467785411,NA,-6.82102248871793,710.131479715338,-78.708439096656,-32.2240148106328,-19.5650397594313,71.6312948514033,-55.3920068497629,NA,33.1271847556024,-61.3772180749091,NA,NA,NA,NA,NA
"555","the",-26.9158338511935,14.0039349449671,-39.7655228334582,-8.20599801170051,-80.9071993166423,-42.9216383413333,-131.863348900021,-35.967219520842,-23.721647389538,-14.8916444657669,41.9534801738113,NA,-54.6999845740348,-76.168062727738,-37.9148727957022,-47.6588103616855,-159.132219161057,-63.5089933322575,-51.8191579352282,-157.847365108567,-61.1608060363702,NA,128.489468803865,-73.6621453562666,NA,-116.147705998313,43.1947773268045,-60.334733191869,18.2072479138177,-22.9217057387107,-14.7885773049522,7.12694297287941,-6.82413633097385,-35.8804166857098,-31.3049088742696,242.251960304153,-28.2887971799393,74.2965901397704,-112.689625106538,-29.15290124689,-41.0083370022577,-24.7827623899189,-129.448029033245,-36.4227936816136,-65.2751632523079,-124.710864239524,-40.8512626613718,-115.681012778323,-11.4108118526729,-43.8457349606942,-32.7846916503648,180.150874178371,20.6460308651503,5.56264120623669,-19.0410050077209,-13.6222381524803,-78.2391367045282,-84.6928799718317,-70.0766221983819,-96.1391625929989,NA,-74.0427737941911,16.7177888372045,-116.983588832674,26.5554984773417,-187.548140686179,685.851461308366,-3.03731380620835,NA,-12.6110909639845,-16.4874481682715,-29.3375531635521,-66.3178086319648,NA,-23.4022750185416,-25.4898431417878,-81.2597032074176,-63.2711501382013,-62.859644239588,-70.7589790474282,-13.1867231780486,NA,-65.3707379723668,-72.4558150224598,NA,NA,NA,NA,NA
"556","end",-25.9158338511935,35.0039349449671,-38.7655228334582,15.7940019882995,-73.9071993166423,-49.9216383413333,-50.8633489000209,-55.967219520842,-39.721647389538,-61.8916444657669,-31.0465198261887,NA,-6.69998457403479,-60.1680627277379,-17.9148727957021,-23.6588103616855,-159.132219161057,-31.5089933322575,-76.8191579352282,-149.847365108567,-60.1608060363702,NA,-107.510531196135,-63.6621453562666,NA,-148.147705998313,-33.8052226731955,3.66526680813101,2.20724791381766,-42.9217057387107,203.211422695048,-10.8730570271206,15.1758636690261,-43.8804166857098,-71.3049088742696,-13.7480396958474,-38.2887971799393,9.29659013977039,-174.689625106538,-36.15290124689,-81.0083370022577,-41.782762389919,-88.4480290332449,-32.4227936816136,-54.2751632523079,-124.710864239524,-70.8512626613718,-79.6810127783225,-12.4108118526729,-83.8457349606942,-64.7846916503648,-43.8491258216288,-21.3539691348497,-83.4373587937633,-4.04100500772086,-56.6222381524802,-63.2391367045282,-85.6928799718317,-48.0766221983819,-16.1391625929989,NA,-54.0427737941911,0.71778883720447,-116.983588832674,10.5554984773417,-67.5481406861791,765.851461308366,-27.0373138062084,NA,-12.6110909639845,-21.4874481682715,-84.3375531635521,-36.3178086319648,NA,-72.4022750185416,175.510156858212,-61.2597032074176,-53.2711501382013,-23.859644239588,-94.7589790474282,-50.1867231780486,NA,-129.370737972367,-24.4558150224598,NA,NA,NA,NA,NA
"557","of",-32.28221596911,100.933114617465,-61.8825670207809,-53.148012437235,-100.687026532241,-113.847862294783,-111.878975430448,39.1207694972744,-20.4829306036321,-25.9131405447381,-69.4837623046735,NA,-36.4217733980989,-46.5717818942808,-61.0296421210608,-35.374831101721,-119.886612077728,-21.2182362437003,-86.9732330136156,-138.850675364915,-54.5133383473496,NA,-101.791660110785,-18.1251569850278,NA,-103.997289665715,-61.2208318412645,-40.6972099434983,-21.815394490804,-18.4182734361396,25.692285753071,-0.884884436566564,-31.4357914406293,-11.6763948243502,-82.5094188990635,-103.768988841154,-34.02259974715,5.38335340006015,-164.72599804581,106.18641088486,-48.59603120395,-38.8166573858285,-102.778051762313,4.8671007033496,-28.1743807610742,-75.1485906059013,-60.9415146330111,-38.233363730275,-35.0859952792778,-64.2915748566367,-42.545516918167,-49.1472050080138,-45.3175745063173,-0.821929771187252,24.2524901505202,-0.358794915505608,5.86721410648196,-67.7257077358831,-80.7913725234597,-86.5837849763835,NA,-21.617063336726,-14.7775377101392,-133.463742854082,23.8673142661066,-66.5228041997621,18.0360598128414,-19.5005403447399,NA,-4.79978016166458,9.6293366835474,-22.4822597898667,-107.301746778541,NA,-96.8210224887179,95.1314797153382,-108.708439096656,-47.2240148106328,-24.5650397594313,-80.3687051485967,-34.3920068497629,NA,-21.8728152443976,-52.3772180749091,NA,NA,NA,NA,NA
"558","the",-42.9158338511934,-15.9960650550329,105.234477166542,183.794001988299,-76.9071993166423,-146.921638341333,-77.8633489000209,-35.967219520842,-47.721647389538,-14.8916444657669,-30.0465198261887,NA,-7.69998457403479,-68.168062727738,259.085127204298,-46.6588103616855,-89.1322191610567,-30.5089933322575,-99.8191579352282,-141.847365108567,-60.1608060363702,-60.2290401771037,-33.5105311961349,246.337854643733,NA,-4.14770599831268,-65.8052226731955,-42.334733191869,-37.7927520861823,-44.9217057387107,-77.7885773049522,5.12694297287941,-73.8241363309739,-43.8804166857098,8.69509112573044,-109.748039695847,-31.2887971799393,-78.7034098602296,-111.689625106538,NA,-70.0083370022577,-32.7827623899189,-94.4480290332449,-32.4227936816136,-55.2751632523079,-116.710864239524,319.148737338628,-53.6810127783225,-27.4108118526729,-59.8457349606942,-41.7846916503648,-67.8491258216288,-33.3539691348497,232.562641206237,-36.0410050077209,-64.6222381524803,-125.239136704528,-42.6928799718317,-12.0766221983819,-66.1391625929989,NA,-54.0427737941911,0.71778883720447,-69.9835888326737,17.5554984773417,-207.548140686179,36.8514613083662,-35.0373138062084,NA,-42.6110909639845,9.51255183172854,45.6624468364479,-156.317808631965,NA,-79.4022750185416,46.5101568582122,-111.259703207418,-54.2711501382013,179.140355760412,-78.7589790474282,-55.1867231780486,NA,-146.370737972367,-51.4558150224598,NA,NA,NA,NA,NA
"559","season.",-19.4503053795275,-43.7127837450259,197.702653915832,-100.437940309562,-106.787890454248,354.783257472465,33.199157221686,-86.3191755933078,-44.6765145331616,1.19433985011799,151.70245008775,NA,-26.8128292777784,-97.5531860615667,-32.4557954942676,-66.7947274015436,280.885352505628,146.327978313514,-111.202857621679,-153.834124083174,-36.7506767924526,-36.9006970168556,-88.3860155375345,164.189901158778,NA,267.250628671296,40.8572139990804,6.1151738146481,-37.7021824676956,148.064565051005,180.287970462955,-9.82574738933669,-114.377515892352,-52.6965041311481,-2.48686877509386,-133.664243114622,-53.3535869110967,-22.0504629013886,48.4558666505536,82.4898502261091,-81.6575601954883,-88.6471824062807,-103.127938116972,-19.5823712214663,548.321706782757,29.0400412259868,915.509745225186,118.528391029487,205.289921853747,-98.062375376924,-79.7413905791561,-46.656809076089,-59.4995476489792,310.100925115932,-84.2149856406852,-61.6760111003788,-122.664539948569,18.4384310843738,253.782379101929,25.6393269405392,NA,-23.7456156240518,-17.3009049734207,86.9370272529577,149.308235322282,53.3505133681531,-105.886932709535,-48.184407652082,NA,246.143665826736,4.04541242445311,335.241273341706,167.617943954341,NA,-104.727285137836,76.0248654297081,-141.464759650464,-58.4596914484755,13.961937839785,-112.320074642754,-8.36558849119136,NA,117.637571115756,-96.7702028126628,NA,NA,NA,NA,NA
"560","Traders",-5.45030537952746,145.287216254974,-169.297346084168,123.562059690438,134.212109545752,-8.21674252753548,-89.800842778314,-66.3191755933078,-35.6765145331616,-30.805660149882,-24.2975499122496,NA,35.1871707222216,-83.5531860615667,-88.4557954942676,-39.7947274015436,-94.1146474943716,-43.6720216864863,-111.202857621679,-113.834124083174,-51.7506767924526,303.099302983144,-113.386015537535,84.1899011587782,NA,443.250628671296,56.8572139990804,-65.8848261853519,-69.7021824676956,-42.9354349489951,8.28797046295488,-17.8257473893367,119.622484107648,-44.6965041311481,5.51313122490615,-61.6642431146218,-45.3535869110967,-27.0504629013886,-26.5441333494464,-52.5101497738909,147.342439804512,-72.6471824062807,-145.127938116972,-3.58237122146626,26.3217067827573,-2.95995877401316,791.509745225186,-45.4716089705126,-107.710078146253,85.937624623076,-33.7413905791561,57.343190923911,-36.4995476489792,39.1009251159325,150.785014359315,-61.6760111003788,221.335460051431,530.438431084374,-8.21762089807105,5.63932694053924,NA,106.254384375948,-18.3009049734207,-210.062972747042,141.308235322282,-189.649486631847,-82.8869327095346,-66.184407652082,NA,66.1436658267356,-13.9545875755469,82.2412733417065,-22.3820560456593,NA,-81.7272851378361,217.024865429708,-101.464759650464,-80.4596914484755,-139.038062160215,95.6799253572458,-48.3655884911914,NA,-51.3624288842435,-50.7702028126628,NA,NA,NA,NA,NA
"561","met",-2.91583385119345,-25.9960650550329,-55.7655228334582,-0.205998011700513,6.09280068335764,348.078361658667,-100.863348900021,-35.967219520842,-39.721647389538,-45.8916444657669,17.9534801738113,NA,-6.69998457403479,-44.168062727738,-42.9148727957022,-31.6588103616855,-159.132219161057,-30.5089933322575,108.180842064772,NA,-29.1608060363702,NA,-64.5105311961349,116.337854643733,NA,-6.14770599831268,-2.8052226731955,-21.334733191869,-69.7927520861823,-54.9217057387107,-46.7885773049522,-0.873057027120591,-63.8241363309739,-35.8804166857098,528.69509112573,-85.7480396958474,75.7112028200607,-22.7034098602296,-82.6896251065375,103.84709875311,-46.0083370022577,-14.7827623899189,75.5519709667551,109.577206318386,415.724836747692,673.289135760476,1022.14873733863,-82.6810127783225,18.5891881473271,-59.8457349606942,23.2153083496352,-3.84912582162881,-14.3539691348497,260.562641206237,-4.04100500772086,7.37776184751975,-95.2391367045282,-70.6928799718317,42.9233778016181,-96.1391625929989,NA,-54.0427737941911,65.7177888372045,-116.983588832674,122.555498477342,-35.5481406861791,-91.1485386916338,-67.0373138062083,NA,77.3889090360154,20.5125518317285,-0.337553163552071,-26.3178086319648,NA,-65.4022750185416,NA,78.7402967925824,-58.2711501382013,-107.859644239588,-70.7589790474282,46.8132768219514,NA,-41.3707379723668,-62.4558150224598,NA,NA,NA,NA,NA
"562","at",-7.28221596910995,-37.0668853825346,-61.8825670207809,-29.148012437235,-23.6870265322409,-124.847862294783,-42.8789754304476,279.120769497274,-45.4829306036321,-25.9131405447381,154.516237695327,NA,26.5782266019011,-78.5717818942808,-68.0296421210608,-27.374831101721,-151.886612077728,-53.2182362437003,-95.9732330136156,-138.850675364915,-54.5133383473496,NA,314.208339889215,731.874843014972,NA,-5.99728966571483,0.779168158735531,-44.6972099434983,-29.815394490804,-50.4182734361396,-36.307714246929,-34.8848844365666,168.564208559371,-19.6763948243502,557.490581100936,128.231011158846,-19.02259974715,-2.61664659993986,-89.7259980458103,134.18641088486,-32.59603120395,411.183342614172,-101.778051762313,48.8671007033496,32.8256192389258,158.851409394099,189.058485366989,-77.233363730275,-19.0859952792778,-56.2915748566367,-50.545516918167,-41.1472050080138,-23.3175745063173,527.178070228813,70.2524901505202,-33.3587949155056,-9.13278589351804,-34.7257077358831,118.20862747654,13.4162150236165,NA,328.382936663274,49.2224622898608,-101.463742854082,71.8673142661066,116.477195800238,-69.9639401871586,-83.5005403447399,NA,-24.7997801616646,19.6293366835474,89.5177402101333,-7.30174677854115,NA,-67.8210224887179,947.131479715338,-78.708439096656,-12.2240148106328,2.4349602405687,-112.368705148597,9.60799315023712,NA,-31.8728152443976,-49.3772180749091,NA,NA,NA,NA,NA
"563","taverns",-13.4503053795275,-68.712783745026,-73.2973460841677,-76.4379403095624,-65.7878904542484,77.7832574724645,-76.800842778314,-96.3191755933078,-44.6765145331616,-77.805660149882,-56.2975499122496,NA,-11.8128292777784,-106.553186061567,-58.4557954942676,-40.7947274015436,61.8853525056284,-94.6720216864863,271.797142378321,-161.834124083174,762.249323207547,NA,-104.386015537535,-75.8100988412218,NA,-11.7493713287041,-68.1427860009196,3.1151738146481,-29.7021824676956,-67.9354349489951,-38.7120295370451,-1.8257473893367,-56.3775158923519,-10.6965041311481,-106.486868775094,-13.6642431146218,123.646413088903,-47.0504629013886,3.45586665055361,18.4898502261091,78.3424398045117,3.35281759371929,-174.127938116972,-11.5823712214663,57.3217067827573,-74.9599587740132,-52.4902547748144,68.5283910294874,-13.7100781462533,-107.062375376924,-71.7413905791561,-126.656809076089,-59.4995476489792,164.100925115932,-84.2149856406852,-100.676011100379,-59.6645399485689,-141.561568915626,47.7823791019289,-44.3606730594608,NA,-113.745615624052,14.6990950265793,8.93702725295772,13.3082353222819,16.3505133681531,-130.886932709535,-40.184407652082,NA,-43.8563341732644,-2.95458757554689,386.241273341706,107.617943954341,NA,-65.7272851378361,-112.975134570292,38.5352403495361,-16.4596914484755,-18.038062160215,71.6799253572458,-71.3655884911914,NA,52.6375711157565,-78.7702028126628,NA,NA,NA,NA,NA
"564","and",-1.91583385119345,125.003934944967,-22.7655228334582,103.7940019883,-65.9071993166423,-66.9216383413333,44.1366510999791,-75.967219520842,-23.721647389538,32.1083555342331,73.9534801738113,NA,-6.69998457403479,-28.168062727738,-45.9148727957022,-55.6588103616855,-19.1322191610567,-79.5089933322575,-28.8191579352282,-125.847365108567,189.83919396363,NA,-49.5105311961349,-73.6621453562666,NA,-141.147705998313,-18.8052226731955,-20.334733191869,-21.7927520861823,-45.9217057387107,-45.7885773049522,-1.87305702712059,323.175863669026,-29.8804166857098,-71.3049088742696,-29.7480396958474,-32.2887971799393,-22.7034098602296,-51.6896251065375,-16.15290124689,-29.0083370022577,-40.782762389919,-129.448029033245,38.5772063183864,54.7248367476921,-6.71086423952369,-71.8512626613718,-71.6810127783225,-11.4108118526729,45.1542650393058,-50.7846916503648,212.150874178371,-25.3539691348497,1190.56264120624,-51.0410050077209,-54.6222381524802,-1.23913670452822,-69.6928799718317,106.923377801618,-156.139162592999,NA,15.9572262058089,-15.2822111627955,-85.9835888326737,26.5554984773417,39.4518593138209,214.851461308366,-60.0373138062084,NA,-2.61109096398454,-16.4874481682715,-78.3375531635521,-26.3178086319648,NA,107.597724981458,-124.489843141788,-91.2597032074176,92.7288498617987,-40.859644239588,-22.7589790474282,-46.1867231780486,NA,247.629262027633,-86.4558150224598,NA,NA,NA,NA,NA
"565","buyers",-49.816687497444,-39.7836040725277,-49.4143902714903,22.6200452649031,-87.5677176698469,-66.1429664809849,-31.8164693087407,-101.231186575191,-49.4377977472557,-73.8271562288532,-71.7347923907344,NA,21.4653818981575,-108.956905228109,-70.5705648196262,-52.5107481415791,-39.8690404110429,-49.3812645979291,-50.356932700066,NA,-77.103209103432,NA,123.332855547815,169.726889530017,NA,-88.5989549961062,-32.5583951689886,-106.247302936981,-53.7248248723173,-63.432002646424,18.7688335209781,-1.83757479878267,-78.9891710020074,-28.4924822697885,-45.6913787998878,-143.685192259928,-44.0873894783074,59.0363003589011,-140.580506288719,-46.1708376421406,190.754745602819,-99.6810774021903,-135.45796084604,-0.292476836503091,204.422489273991,136.602314859609,-73.5805067464537,-78.0239599224651,-37.3852615728582,-39.5082152728666,-8.50221584695824,-27.9548882624739,-45.4631530204468,172.716354138509,-55.9214904824441,-118.412567863404,-52.5581891375587,-132.594396679678,55.0676287768512,-74.8052954428453,NA,-131.319905166587,15.2037684792356,-54.5431267684501,195.620051111047,-36.6241501454299,-134.702334205059,-89.6476341906136,NA,-6.04502337094441,24.162197276272,-146.903433284608,-93.3659941922356,NA,-76.1460326080125,-95.3538117131659,-28.9134955397023,11.587443879093,-98.7434576800583,-25.9298007439227,-64.5708721629057,NA,-81.8645061562744,-51.691605865112,NA,NA,NA,NA,NA
"566","were",-30.549451733277,11.0747552724688,31.3515213538644,20.736016413834,-89.1273721010439,-35.9954143878838,-129.847722369594,-41.0552085389584,-33.9603641754439,13.1298516132043,-38.609277347704,NA,-87.9781957499707,-97.7643435611951,-59.8001034703435,-43.94278962165,208.622173755615,20.2002495791853,-72.6650828568408,-112.844054852219,-65.8082737253908,NA,-12.2294022814848,-69.1991337275054,NA,-0.298122330910532,7.61038649487347,55.0277435597603,-37.7701096815606,-67.4251380412818,-56.2694403629754,-1.86122961767462,-4.21248122131837,-52.0844385470694,-28.1003988494756,-83.727090550541,-23.5549946127287,-2.79017312051937,106.346747832735,10.5077866213598,-36.4206428005654,-67.7488673940094,-65.1180063041766,-20.7126880665767,138.624054256458,-110.273137873146,-81.7610106897324,-103.12866182637,11.264371573932,9.60010493524836,-34.0238663825626,-62.5510466352438,-31.3903637633821,361.947212183661,-47.334500165962,-48.8856813894549,-54.3454875155384,-36.6600522077803,145.638128126696,-95.6945402096144,NA,-126.468484251656,-15.7868846154518,39.4965651887342,53.2436826885767,21.426522827404,-175.333137196109,-66.5740872676768,NA,-20.4224017663045,12.3957669799097,-100.192846537237,-45.3338704853884,NA,-79.9835275483652,-28.1111659989138,-53.8109673181792,92.6817145342301,-58.1542487197448,-53.1492529462597,-38.9814395063343,NA,-26.868660700336,-49.5344119700106,NA,NA,NA,NA,NA
"567","required",-43.083923261611,-59.6419634175242,-98.180301896845,16.5040741159721,-101.00806323865,-115.290518574086,-180.785216247887,-91.4071646114242,-71.9152313190675,-96.7841640709108,-56.8603074337649,NA,-13.0910404537143,-96.1494668950238,-59.341026168909,-69.0787066615081,-39.3602545777004,-6.96277877504353,-117.048782543291,-140.830813826826,-56.3981444814732,NA,138.895113377116,8.65291278753939,NA,-96.8997876613019,-56.7271768328507,-69.5223494337226,-37.6795400630739,-68.4388672515662,-62.1928925950683,6.18608002010928,86.2341392173036,-36.9005259925077,-71.2823587502999,-43.6432939693154,-40.619784343886,-22.1372261616784,-157.507760410174,-1.84946190564107,-52.069865993796,-75.6132874103712,-245.797915387903,-3.87226560642944,59.2209242915236,122.477767592364,-142.400002803175,157.08074198144,-54.0348947196484,-110.616535480981,-65.9805653113539,-41.358729889704,-44.5359422775116,120.485496093356,-49.5084807989263,-121.939454337353,-98.7708907595791,-51.5287411515748,13.4971294270067,-143.916050676076,NA,-16.1713260815169,14.194421573923,-131.582818725634,47.9964195335169,-55.6748231182638,-110.07153121401,-48.7211811135505,NA,-11.6676449755843,-18.0713724273657,-132.614020031979,-121.398117899083,NA,-81.3085376676597,-60.5964574274179,-54.0160237612255,36.4931732239559,-126.332666640372,-150.710348541586,-34.160304819477,NA,-117.860351612213,-58.8487997602135,NA,NA,NA,NA,NA
"568","to",-13.2822159691099,-11.0668853825346,-78.8825670207809,-5.14801243723503,-77.6870265322408,-26.8478622947828,-132.878975430448,-60.8792305027255,-37.4829306036321,-41.9131405447381,66.5162376953265,NA,-37.4217733980989,-71.5717818942808,-57.0296421210608,-51.374831101721,-88.886612077728,11.7817637562997,-46.9732330136156,-82.850675364915,-54.5133383473496,NA,-13.791660110785,11.8748430149722,NA,-7.99728966571483,-30.2208318412645,-50.6972099434983,-5.81539449080403,-37.4182734361396,-6.30771424692902,-25.8848844365666,-42.4357914406293,-19.6763948243502,-50.5094188990635,-31.7689888411538,15.97740025285,-63.6166465999398,-120.72599804581,-5.81358911513979,-58.59603120395,-35.8166573858285,-55.7780517623132,12.8671007033496,-37.1743807610742,-60.1485906059013,127.058485366989,-38.233363730275,-3.08599527927781,-72.2915748566367,-58.545516918167,-33.1472050080138,17.6824254936827,234.178070228813,-23.7475098494798,-44.3587949155056,5.86721410648196,-49.7257077358831,128.20862747654,-76.5837849763835,NA,-61.617063336726,-14.7775377101392,-7.46374285408155,223.867314266107,-30.5228041997621,242.036059812841,-59.5005403447399,NA,-14.7997801616646,0.629336683547403,-21.4822597898667,-47.3017467785412,NA,-84.8210224887179,-76.8685202846618,-38.708439096656,-10.2240148106328,-56.5650397594313,-32.3687051485967,-19.3920068497629,NA,-118.872815244398,-45.3772180749091,NA,NA,NA,NA,NA
